athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Moritz Andreas Bartels,GER,08/06/2016,LEN Cup,"Navia, ESP",7.5,NW,Neutral,17,5463.01,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Santiago Betancor,ESP,08/06/2016,LEN Cup,"Navia, ESP",7.5,NW,Neutral,17,5552.50,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,08/06/2016,LEN Cup,"Navia, ESP",7.5,NW,Neutral,17,5594.01,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman Kozhevnikov,RUS,08/06/2016,LEN Cup,"Navia, ESP",7.5,NW,Neutral,17,5773.90,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pol Gil,ESP,08/06/2016,LEN Cup,"Navia, ESP",7.5,NW,Neutral,17,5785.40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcos Godoy,ESP,08/06/2016,LEN Cup,"Navia, ESP",7.5,NW,Neutral,17,5919.20,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Villaregut De Mingo,ESP,08/06/2016,LEN Cup,"Navia, ESP",7.5,NW,Neutral,17,5925.60,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,ESP,08/06/2016,LEN Cup,"Navia, ESP",7.5,NW,Neutral,17,6048.00,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carlos Quuada,ESP,08/06/2016,LEN Cup,"Navia, ESP",7.5,NW,Neutral,17,6065.60,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2016_08_06_Navia_7.5km_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,08/27/2016,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,9,4125.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco Bianchi,ITA,08/27/2016,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,9,4126.91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,08/27/2016,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,9,4127.14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,ITA,08/27/2016,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,9,4130.82,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman Kozhevnikov,RUS,08/27/2016,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,9,4134.00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Mandrup Madsen,DEN,08/27/2016,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,9,4294.16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Wildenschild,DEN,08/27/2016,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,9,4304.57,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mads Holm,DEN,08/27/2016,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,9,4476.02,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marek Pavuk,SVK,08/27/2016,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,9,4832.45,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2016_08_27_Copenhagen_6km_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6583.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6602.05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,RUS,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6608.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gregorio Paltrinieri,ITA,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6610.06,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Sanzullo,ITA,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6613.08,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shai Toledano,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6615.06,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,POL,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6616.02,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoltán Drigan,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6617.01,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6617.03,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6617.04,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Brandl,AUT,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6618.06,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6619.00,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6620.09,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,UKR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6622.05,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Novoszaith,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6623.07,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akos Kalmar,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6624.07,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adam Kris Orosz,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6632.02,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6633.06,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idan Mordel,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6635.01,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6636.05,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Noel Novoszath,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6638.09,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6641.05,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bar Soloveychik,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6647.03,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6647.08,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoltán Márk Tabi,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6648.04,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathieu Mattelaer,BEL,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6661.04,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mlan Fábián,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6663.01,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonatan Sharon Rosin,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6724.04,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Monori,HUN,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6753.07,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bartlomiej Kubkowski,POL,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6760.03,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6762.08,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alon Lerner,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,6763.03,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Hisheme,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,7103.05,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Arnesen,SWE,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,7146.01,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,7499.04,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ariel Freiman,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,7502.05,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peleg Lavi,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,7602.06,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tal Idelson,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,7740.09,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ariel Korobov,ISR,03/26/2017,LEN Cup,"Eilat, ISR",10,NW,Neutral,40,7758.00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_03_26_Eilat_10km_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6752.60,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean-Baptiste Clusman,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6754.80,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,GER,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6757.70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6759.50,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6759.60,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6765.40,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clement Batte,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6775.50,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,ITA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6775.70,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,ISR,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6777.70,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcello Guidi,ITA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6782.30,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Santiago Betancor,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6788.60,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6792.40,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Rabassa Iglesias,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6792.50,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Baptiste Colmant,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6793.20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,CZE,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6793.30,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaspar Andrade Budino,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6794.70,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6811.20,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bertrand Venturi,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6819.80,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jose Paula Carvalho,POR,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6858.40,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Lages Brion,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6923.10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon John Mason,GBR,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6941.50,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idan Mordel,ISR,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6944.50,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Manuel Marques,POR,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6951.60,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naim Mokhfi,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6964.50,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aubin Coccordano,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6966.50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Siou,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6966.90,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Chopineau,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6974.10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergio Santisteban Romero,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6978.10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ferran Julia Tous,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6978.20,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hector Thomas Cheal Pardoe,GBR,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6980.80,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexis Vandevelde,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6982.90,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Saillard,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,6983.10,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Le Corre,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,7003.20,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manuel Tome Sanles,ESP,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,7014.70,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maxime Maetz,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,7414.30,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Melvyn Yerpes,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,8211.80,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Severin Mercier,FRA,07/01/2017,LEN Cup,"Barcelona, ESP",10,NW,Neutral,38,8429.30,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_07_01_Barcelona_10km_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4819.00,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Soren Dellef Meissner,GER,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4819.00,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepijn Smits,NED,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4822.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,GER,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4822.00,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessio Occhipinti,ITA,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4831.00,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcello Guidi,ITA,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4833.01,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Santiago Betancor,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4833.01,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4833.01,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joaquin Moreno,ARG,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4834.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Richard Nagy,SVK,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4841.00,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4842.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roger Rabassa Iglesias,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,4849.00,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,5024.00,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcos Godoy,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,5030.01,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xabier Carneiro,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,5041.00,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,CZE,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,5060.01,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Gutyan,SVK,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,5067.01,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Villaregut De Mingo,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,5076.01,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Cordero,ESP,08/05/2017,LEN Cup,"Navia, ESP",7.5,NW,Neutral,21,5108.00,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_08_05_Navia_7.5km_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bianchi,ITA,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,3973.97,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,3976.99,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dario Verani,ITA,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,3978.03,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alessio Occhipinti,ITA,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,3980.02,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,GER,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,3980.97,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christopher Jedel,SWE,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,3985.03,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Mandrup Madsen,DEN,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,3987.01,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwen Straub,GER,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,3987.01,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristian Kron,SWE,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,4022.96,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Felix Bartels,GER,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,4022.96,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Herwig,GER,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,4025.98,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,4027.02,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niklas Frach,GER,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,4140.03,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eric Reuss,GER,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,4227.98,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marko Tiidla,EST,08/26/2017,LEN Cup,"Copenhagen, DEN",6,NW,Neutral,15,4999.97,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
end,,,2017_08_26_Copenhagen_6km_M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kristof Rasovszky,HUN,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6654.08,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6656.01,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6662.02,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Manzi,ITA,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6688.03,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Belyaev,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6694.01,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,ISR,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6695.09,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anton Evsikov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6698.08,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,HUN,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6700.03,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Logan Vanhuys,BEL,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6701.08,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,POL,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6702.02,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Simone Ruffini,ITA,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6702.04,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,ISR,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6702.07,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,ISR,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6704.01,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Brandl,AUT,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6705.03,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asterios Daldogiannis,GRE,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6708.08,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shai Toledano,ISR,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6709.04,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6712.07,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sergey Bolshakov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6714.09,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,ITA,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6718.02,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Roman Kozhevnikov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6734.02,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,BUL,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6737.08,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Artem Mamushkin,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6739.05,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksandr Astapov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6794.08,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Dolgov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6796.07,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mikhail Lipskii,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6800.03,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikita Nekrasov,RUS,03/25/2018,LEN Cup,"Eilat, ISR",10,NW,Neutral,39,6804.06,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
